NU_ANO_CENSO;NO_REGIAO;CO_REGIAO;NO_UF;SG_UF;CO_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_REGIAO_GEOG_INTERM;CO_REGIAO_GEOG_INTERM;NO_REGIAO_GEOG_IMED;CO_REGIAO_GEOG_IMED;NO_MESORREGIAO;CO_MESORREGIAO;NO_DISTRITO;CO_DISTRITO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_CATEGORIA_ESCOLA_PRIVADA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;DV_ENTIDADE;COD_ENTIDADE
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Neves;330490420;COLEGIO SAO TARCISIO;33091579;4;;1;;0;330915790
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Neves;330490420;EXTERNATO STA MONICA I;33091587;4;1.0;1;0.0;0;330915870
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Neves;330490420;NUCLEO EDUC GEORGE PAULSEN;33091668;4;;1;;0;330916680
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Neves;330490420;CIEP 413 ADAO PEREIRA NUNES BRASIL MEXICO;33103879;2;;1;0.0;0;331038790
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Neves;330490420;CIEP BRIZOLAO 436 NEUSA GOULART BRIZOLA;33103950;2;;1;;0;331039500
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Neves;330490420;CENTRO EDUC N Sª DE FATIMA;33110913;4;1.0;1;0.0;0;331109130
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Neves;330490420;CENTRO EDUC AZEVEDO LIMA;33121249;4;1.0;1;0.0;0;331212490
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Neves;330490420;COL WALERIA CALAZANS;33129525;4;;1;;0;331295250
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Neves;330490420;ESCOLA LIONS - CRECHE DA IMACULADA;33135525;4;2.0;1;0.0;0;331355250
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Neves;330490420;JARDIM ESC PRIMEIRO PASSO DO SABER;33138621;4;1.0;1;0.0;0;331386210
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Neves;330490420;U M E I PASTOR BENEDITO PANISSET;33162344;3;;1;0.0;0;331623440
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Neves;330490420;CENTRO EDUCACIONAL BRASIL ESPERANCA;33557217;4;1.0;1;0.0;0;335572170
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;ESCOLA MUNICIPAL JOAQUIM LAVOURA;33091528;3;;1;0.0;0;330915280
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;CENTRO EDUC AMORIM MACHADO;33091692;4;1.0;1;0.0;0;330916920
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;CIEP BRIZOLAO 411 -MUNICIPALIZADO DOUTOR ARMANDO LEAO FERREIRA;33091749;3;;1;0.0;0;330917490
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;CIEP 246 PROFESSORA ADALGISA CABRAL DE FARIA;33091757;2;;1;0.0;0;330917570
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;CE PAULINO PINHEIRO BAPTISTA;33091765;2;;1;0.0;0;330917650
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;FUTURO VIP ELECTRA;33091781;4;1.0;1;0.0;0;330917810
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;CURSO INFANTIL LAURA CRISTINA;33091803;4;1.0;1;0.0;0;330918030
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;E E MUNICIPALIZADA CORONEL AMARANTE;33091838;3;;1;0.0;0;330918380
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;EE CONEGO GOULART;33091854;2;;1;0.0;0;330918540
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;CE PROFESSORA LUIZA HONORIA DO PRADO;33091900;2;;1;0.0;0;330919000
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;ESCOLA MUNICIPAL PROFESSORA MARIA AMELIA AREAS FERREIRA;33091943;3;;1;0.0;0;330919430
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;UMEI PROFESSOR DJAIR CABRAL MALHEIROS;33091978;3;;1;0.0;0;330919780
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;CE MARIO TAMBORINDEGUY;33114366;2;;1;0.0;0;331143660
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;ESCOLA MUNICIPAL MARIO QUINTANA;33129797;3;;1;0.0;0;331297970
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;CRECHE ESCOLA PASTORINHOS DE FATIMA;33135916;4;4.0;1;0.0;0;331359160
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;ASSISTENCIA E APOIO A CRIANCA;33147906;4;2.0;1;0.0;0;331479060
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;UMEI MARGARIDA MARIA GARCIA DE ARAUJO;33182787;3;;1;0.0;0;331827870
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;ESCOLA MUNICIPAL NICE MENDONCA DE SOUZA E SILVA;33182795;3;;1;0.0;0;331827950
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;UMEI MARIA NOEMIA LOPES PIRES;33182809;3;;1;0.0;0;331828090
2024;Sudeste;3;Rio de Janeiro;RJ;33;São Gonçalo;3304904;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Sete Pontes;330490425;CENTRO EDUCACIONAL NOVA GERACAO;33199671;4;1.0;1;0.0;0;331996710
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;APAE DE SAO JOAO DA BARRA;33013470;4;4.0;1;0.0;0;330134700
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;COLEGIO CENECISTA SAO JOAO BATISTA;33013489;4;4.0;1;0.0;0;330134890
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CE ALBERTO TORRES;33013497;2;;1;0.0;0;330134970
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;EDUCANDARIO SANTA CECILIA;33013500;3;;1;0.0;0;330135000
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CE ADMARDO ALVES TORRES;33013535;2;;2;0.0;0;330135350
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CE DOUTOR NEWTON ALVES;33013551;2;;1;0.0;0;330135510
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;ESCOLA MUNICIPAL BELMIRO RIBEIRO ALVES;33013586;3;;1;0.0;0;330135860
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;E M PROFESSORA DIONELIA GONCALVES SANTOS;33013608;3;;1;0.0;0;330136080
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;ESCOLA ESTADUAL MUNICIPALIZADA JOAO DA SILVA RIBEIRO;33013713;3;;2;0.0;0;330137130
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;ESCOLA MUNICIPAL MANOEL GRECY MENDONCA;33014710;3;;2;0.0;0;330147100
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;ESCOLA MUNICIPAL MANOEL NUNES BARRETO;33014728;3;;2;0.0;0;330147280
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CENTRO MUNICIPAL DE EDUCACAO MARCOS MEDEIROS VALIENGO;33094918;3;;1;0.0;0;330949180
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CIEP 265 MUNICIPALIZADO PROFª GLADYS TEIXEIRA;33096600;3;;1;0.0;0;330966000
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CRECHE ESCOLA MUNICIPAL PROFESSOR JOAO RODRIGUES PINTO;33097739;3;;1;0.0;0;330977390
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CENTRO MUNICIPAL DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO CENILSON ROCHA DO AMARAL;33112630;3;;1;0.0;0;331126300
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CENTRO EDUCACIONAL SANTA BARBARA;33119902;4;1.0;1;0.0;0;331199020
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CENTRO EDUCACIONAL RICO TALENTO - CERT;33134537;4;1.0;1;0.0;0;331345370
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;ESCOLA MUNICIPAL DOMINGOS FERNANDES DA COSTA;33139725;3;;1;0.0;0;331397250
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CRECHE MUNICIPAL MARIA ALAIDE DO ESPIRITO SANTO;33166625;3;;2;0.0;0;331666250
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CRECHE MUNICIPAL FLORIANO AZEREDO SIQUEIRA;33166633;3;;2;0.0;0;331666330
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;ESCOLA MUNICIPAL BERENICE CAETANO DE ALMEIDA;33166676;3;;2;;0;331666760
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CE CHRISANTO HENRIQUE DE SOUZA;33170185;2;;2;0.0;0;331701850
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;IFF - CAMPUS AVANCADO SAO JOAO DA BARRA;33173354;1;;2;0.0;0;331733540
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CENTRO MUNICIPAL DE ESTUDOS DE JOVENS E ADULTOS - CMEJA;33173770;3;;1;0.0;0;331737700
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CENTRO MUNICIPAL DE EDUCACAO AVANCADA;33186863;3;;2;0.0;0;331868630
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;São João da Barra;330500005;CENTRO EDUCACIONAL PEQUENA ISA;33277230;4;1.0;1;0.0;0;332772300
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Atafona;330500007;ESCOLA MUNICIPAL AMALIA SOARES DE ALMEIDA;33096597;3;;1;0.0;0;330965970
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Atafona;330500007;CRECHE MUNICIPAL SAUL DE OLIVEIRA E SILVA;33166641;3;;1;0.0;0;331666410
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Atafona;330500007;ESCOLA MUNICIPAL DR NEWTON ALVES;33181489;3;;1;0.0;0;331814890
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Barcelos;330500010;ESCOLA MUNICIPAL DO AMPARO;33013616;3;;2;;0;330136160
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Barcelos;330500010;CE RAIMUNDO DE MAGALHAES;33013683;2;;1;0.0;0;330136830
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Barcelos;330500010;CE DOUTOR OLIMPIO SATURNINO DE BRITO;33013691;2;;2;0.0;0;330136910
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Barcelos;330500010;ESCOLA ESTADUAL MUNICIPALIZADA JOAO BATISTA ALVES;33013705;3;;2;0.0;0;330137050
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Barcelos;330500010;ESCOLA ESTADUAL MUNICIPALIZADA MANOEL DUCAS DE BRITO;33013721;3;;2;0.0;0;330137210
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Barcelos;330500010;ESCOLA MUNICIPAL ELYSIO DE MAGALHAES;33013748;3;;2;0.0;0;330137480
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Barcelos;330500010;ESCOLA MUNICIPAL MARIA VIANA DE ABREU;33013764;3;;2;0.0;0;330137640
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Barcelos;330500010;CRECHE MUNICIPAL MARIA DA CONCEICAO DOS SANTOS CAMPOS;33166668;3;;1;0.0;0;331666680
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Cajueiro;330500016;ESCOLA MUNICIPAL JOAO FLAVIO BATISTA;33013756;3;;2;0.0;0;330137560
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Cajueiro;330500016;CENTRO MUNICIPAL DE EDUCACAO ALDAIR COUTINHO MACHADO;33166650;3;;1;0.0;0;331666500
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Grussaí;330500018;ESCOLA MUNICIPAL AMARO DE SOUZA PAES;33013578;3;;1;0.0;0;330135780
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Grussaí;330500018;CENTRO MUNICIPAL DE EDUCACAO NOSSA SENHORA APARECIDA;33118922;3;;1;0.0;0;331189220
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Grussaí;330500018;CENTRO MUNICIPAL DE EDUCACAO AVANCADA II;33191450;3;;1;0.0;0;331914500
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Grussaí;330500018;COLEGIO EUCARISTICO SANTO AMARO;33195935;4;1.0;1;0.0;0;331959350
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Grussaí;330500018;ESCOLA MUNICIPAL EVANIR JOSE GAIA;33436215;3;;1;0.0;0;334362150
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA MUNICIPAL ANGELO ANTONIO MEDONCA;33013934;3;;2;0.0;0;330139340
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA ESTADUAL MUNICIPALIZADA FRANCISCO ALVES TOLEDO;33014540;3;;2;0.0;0;330145400
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;CE JOAO COELHO DA SILVA;33014566;2;;2;0.0;0;330145660
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA ESTADUAL MUNICIPALIZADA LUIZ GOMES DA SILVA NETO;33014582;3;;2;0.0;0;330145820
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA ESTADUAL MUNICIPALIZADA MANOEL LUIZ NOGUEIRA;33014590;3;;2;0.0;0;330145900
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA MUNICIPAL AMARO JOSE VIANA;33014604;3;;2;;0;330146040
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA MUNICIPAL ARLINDO MENDONCA;33014620;3;;2;;0;330146200
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA MUNICIPAL CHRISANTO HENRIQUE DE SOUZA;33014639;3;;2;0.0;0;330146390
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA MUNICIPAL GUILHERMINA IGNACIO MENDONCA;33014647;3;;2;0.0;0;330146470
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA MUNICIPAL JOSE ALVES BARRETO;33014655;3;;2;0.0;0;330146550
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA MUNICIPAL LUIZ DELIO MENDONCA;33014663;3;;2;0.0;0;330146630
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA MUNICIPAL LUIZ FERREIRA DE ALMEIDA;33014671;3;;2;;0;330146710
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA MUNICIPAL MANOEL ALVES RANGEL;33014680;3;;2;0.0;0;330146800
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA MUNICIPAL MANOEL DE SOUZA GOMES;33014698;3;;2;0.0;0;330146980
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA MUNICIPAL MANOEL FRANCISCO DE ALMEIDA;33014701;3;;2;;0;330147010
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João da Barra;3305000;Campos dos Goytacazes;3304;Campos dos Goytacazes;330010;Norte Fluminense;2;Pipeiras;330500030;ESCOLA MUNICIPAL PRE-ESCOLAR JOSE MARCELO ALMEIDA XAVIER;33095167;3;;2;;0;330951670
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João de Meriti;3305109;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;São João de Meriti;330510905;CIEP 398 MARIO LIMA;33047979;2;;1;0.0;0;330479790
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João de Meriti;3305109;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;São João de Meriti;330510905;LAR ESCOLA SANTO ANTONIO - APAE MERITI;33091994;4;4.0;1;0.0;0;330919940
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João de Meriti;3305109;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;São João de Meriti;330510905;ESCOLA MUNICIPAL LEONEL DE MOURA BRIZOLA;33092010;3;;1;0.0;0;330920100
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João de Meriti;3305109;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;São João de Meriti;330510905;CENTRO DESENVOLVIMENTO INFANTIL ALBERT SABIN;33092028;3;;1;0.0;0;330920280
2024;Sudeste;3;Rio de Janeiro;RJ;33;São João de Meriti;3305109;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;São João de Meriti;330510905;CENTRO EDUCACIONAL ADYR VELLOSO;33092036;4;1.0;1;0.0;0;330920360
